"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1269962839101452288","x1468112263504662528",2021-12-07 06:56:54,"centristjim1","@sunrayta @PrisonPlanet The vaccine works perfectly. That’s exactly why the vast majority of people in hospital are unvaccinated and you are so quick to try and make your stupid anti vaxx point that you didn’t even realise that’s what I’m saying. Vaccines do work. That’s exactly why everyone needs one","Twitter for iPhone",278,"x1467977117522558976","x1355457959552188418","sunrayta",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1355457959552188418 x18643437","sunrayta PrisonPlanet","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/centristjim1/status/1468112263504662528","Jim","United Kingdom","Politically homeless. Not left or right. Don’t even talk to me if you’re an anti vaxxer or a Brexiteer. Will win every argument so don’t even bother. #saintsfc",,FALSE,218,846,9,13072,1784,2020-06-08 12:02:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1269962839101452288/1622401956",,"http://pbs.twimg.com/profile_images/1414113280134721536/0rgrveIr_normal.jpg"
"x1387116563598295040","x1468112088975478787",2021-12-07 06:56:12,"WedsonNyirenda","AGONY IS: 
A woman at Anti natal clinic taking neccessary treatments and hearing her saying "" Me I cant take COVID19 vaccine because these Europeans want to kill us all. ""","Twitter for Android",171,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WedsonNyirenda/status/1468112088975478787","Wedson W. Nyirenda","","Humility and hardwork",,FALSE,1098,803,0,1083,1075,2021-04-27 18:49:35,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1387117301137395715/2x-4nxR__normal.jpg"
"x1176693034936754176","x1468111021948637189",2021-12-07 06:51:58,"gaybunnypup","@joseph24677671 @0dvimes @ruudje1976 @ReutersFacts Do you know how insane it is to believe unproven conspiracy bullshit versus actual facts where billions of people have had their lives saved by the vaccine? Believing imaginary lies and fabricated nonsense like anti-vaxxers is what's insane by far. <U+0001F644><U+0001F921><U+0001F921> https://t.co/YK1DZ1g4c5","Twitter for iPad",252,"x1468094883969712130","x1384334651762769920","joseph24677671",FALSE,FALSE,0,0,,,,,,,,"http://pbs.twimg.com/media/FF_HMM-VkAM0PeY.jpg","https://t.co/YK1DZ1g4c5","https://twitter.com/gaybunnypup/status/1468111021948637189/photo/1","photo","http://pbs.twimg.com/media/FF_HMM-VkAM0PeY.jpg","https://t.co/YK1DZ1g4c5","https://twitter.com/gaybunnypup/status/1468111021948637189/photo/1",,"x1384334651762769920 x3298657684 x2243071356 x1232003748886700032","joseph24677671 0dvimes ruudje1976 ReutersFacts","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/gaybunnypup/status/1468111021948637189","Bunny","United States","I have zero patience for anti-vaxxers or Trumpers who are ignorant to actual facts. I come with receipts. If I don't respond it's probably bc I muted you.",,FALSE,122,86,0,15871,12821,2019-09-25 03:01:32,FALSE,,,,"https://pbs.twimg.com/profile_banners/1176693034936754176/1569882768",,"http://pbs.twimg.com/profile_images/1176693853362933761/xdd_EMd__normal.jpg"
"x772469563396984832","x1468110972992770051",2021-12-07 06:51:46,"tPAs4AgCFyrCnj5","Dig one ditch...Dig two<U+0001F60F>
https://t.co/HXbMnsOYZq","Twitter for Android",48,,,,FALSE,FALSE,0,0,,,,,"alternet.org/2021/12/econom…","https://t.co/HXbMnsOYZq","https://www.alternet.org/2021/12/economist-paul-krugman-the-gops-anti-vaccine-caucus-will-endanger-public-health-and-the-economy-to-get-back-at-biden/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tPAs4AgCFyrCnj5/status/1468110972992770051","kathy mitchell","","Mother, Grandma, great Grandma of many!!",,FALSE,626,812,19,51915,27901,2016-09-04 16:21:10,FALSE,,,,,,"http://pbs.twimg.com/profile_images/835727554682179584/I05OofWk_normal.jpg"
"x1370471971708940288","x1468110316781420544",2021-12-07 06:49:10,"vankitcher","@CNN Soon another wave will step in then we will be told to take anti retro viral med as final boost. Please come out with concrete decisions. The vaccine is failing let’s look for alternative","Twitter for iPhone",187,"x1468109544295481344","x759251","CNN",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x759251","CNN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vankitcher/status/1468110316781420544","vankitcher","Accra, Ghana","Young movie director , story writer and cinematographer",,FALSE,9,160,0,1046,1933,2021-03-12 20:29:39,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x1089468882086232064","x1468110225089695747",2021-12-07 06:48:48,"marcone_charles","@davidshallot @PeterHotez Not like this, don't care about anti vaccine IDIOTS. But you spread and infect and ultimately kill others. The things you mention can be fixed. Idiocy with vaccines are permanent for many.","Twitter for Android",188,"x1468087155167793154","x42195039","davidshallot",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x42195039 x593289567","davidshallot PeterHotez","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/marcone_charles/status/1468110225089695747","Charles Marcone","Orlando","We must not get complacent, we need to Push as BIDEN has done.
We control the branch's so we can push, charges coming and GOP
is weak and can only LIE.",,FALSE,9963,9966,6,9609,58630,2019-01-27 10:23:17,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1300484992489975808/_1AUU6mB_normal.jpg"
"x19316168","x1468109509373534208",2021-12-07 06:45:57,"MARIUS_DTOWN","How anti-vaccine activists and the GOP are growing closer 

https://t.co/N0XFVH1pia","Twitter for iPhone",83,,,,FALSE,FALSE,0,0,,,,,"npr.org/2021/12/06/105…","https://t.co/N0XFVH1pia","https://www.npr.org/2021/12/06/1057344561/anti-vaccine-activists-political-conference-trump-republicans",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MARIUS_DTOWN/status/1468109509373534208","Marius Andrei","","Underwear Salesman & Unicorn Wrangler","https://t.co/VkqPaypAF2",FALSE,1458,1239,45,71403,33179,2009-01-22 00:07:35,FALSE,"https://t.co/VkqPaypAF2","http://about.me/MARIUS_TOWN",,"https://pbs.twimg.com/profile_banners/19316168/1449699958","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/925856225295704064/dnbFa4aM_normal.jpg"
"x1429311313675579393","x1468108999404834816",2021-12-07 06:43:56,"GanniTonya","@AdorablePodcast @PoliticsPot @emsops @PaulStetson13 @JamesBondChick @Krispi_Largo @JGainsbourgh @KingCujo @TheLivingKira @VinceGottalotta @mathmomma24 @JenCages @medwoman1 @Badams820 @EBatterson @ToothAngry @radicalcentrst @mi_sfrom @Traveler3906 @LustfulLiberal @The_Real_BiM @A_Damned_smith @ahrehead @NoScienceDenial @gio56 @JeffreySHarper1 @CentristSloth @_Kel_Varnsen_ @RickySi16087724 @RobfromMO @Darkamedes @HeliaTropist @SteveRo09236504 @SapienWoman @chibistevie1979 @LMegaw @Aimhighffw @1Quetzalcoatl1 @Brian_Alford @chronic_chels @alkivari @QuidRises @Jesus_is_G_d @PickleMrs @Scarlet_lauco @vixmcintyre @pro13A @aquariangoat79 @Omerta_Kittie @heather_leisure No, the anti-vaxxers are the reason the pandemic isn’t over. If they would just vaccine, we’d all be safe.","Twitter for iPhone",106,"x1468107069601554434","x1266491576882208769","AdorablePodcast",FALSE,FALSE,3,2,,,,,,,,,,,,,,,,"x1266491576882208769 x1592227591 x37805058 x1100217483284361216 x1398495231499292673 x1347956035873632257 x1293378709093670912 x21914960 x1043618826703769601 x2904460977 x18109424 x1203756106494857216 x49171346 x980570404220751872 x792278786 x1214905191021109248 x1457863086711394311 x1243924042937221126 x1126867116001566720 x1231999194195357696 x2530304958 x1026924081537605632 x1094403257093414912 x755956502091796480 x19184385 x1344819393218244609 x862337830848278528 x732768811 x781838159134896128 x21981984 x1452942381557456897 x956945420080398336 x1437040684402454534 x25446680 x778804697696055296 x25159645 x1037090403554656256 x778699196077531136 x216224712 x1366767623074103296 x274620103 x990981206098444292 x4883686552 x345705144 x1362333792136953859 x320391602 x1307397699080159233 x1374414586741334023 x1269457878781485058 x1250185218155110400","AdorablePodcast PoliticsPot emsops PaulStetson13 JamesBondChick Krispi_Largo JGainsbourgh KingCujo TheLivingKira VinceGottalotta mathmomma24 JenCages medwoman1 Badams820 EBatterson ToothAngry radicalcentrst mi_sfrom Traveler3906 LustfulLiberal The_Real_BiM A_Damned_smith ahrehead NoScienceDenial gio56 JeffreySHarper1 CentristSloth _Kel_Varnsen_ RickySi16087724 RobfromMO Darkamedes HeliaTropist SteveRo09236504 SapienWoman chibistevie1979 LMegaw Aimhighffw 1Quetzalcoatl1 Brian_Alford chronic_chels alkivari QuidRises Jesus_is_G_d PickleMrs Scarlet_lauco vixmcintyre pro13A aquariangoat79 Omerta_Kittie heather_leisure","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GanniTonya/status/1468108999404834816","Tonya Ganni","Napa, CA","",,FALSE,387,408,0,6576,16384,2021-08-22 05:16:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1429311313675579393/1636752282",,"http://pbs.twimg.com/profile_images/1459258605446647810/aPsA2MKb_normal.jpg"
"x964510651262451712","x1468108890558681093",2021-12-07 06:43:30,"JeanBrokenberry","@Joseph4foster @KKnoerr @JudgeClayJ When you are in the hospital on a ventilator it will be too late to change your  mind about the vaccine. There are records of staunch anti vaccine groups that made the Wish on their death beds. Too little too late<U+0001F5A4>","Twitter for iPhone",214,"x1468054854337769473","x1390800127963668481","Joseph4foster",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1390800127963668481 x1268906158871523333 x532562634","Joseph4foster KKnoerr JudgeClayJ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json","Dallas","Dallas, TX","city","United States","US","NA NA","NA NA","-96.977527 -96.54598 -96.54598 -96.977527 32.620678 32.620678 33.019039 33.019039","https://twitter.com/JeanBrokenberry/status/1468108890558681093","Gloria Jean Brokenberry","Texas, USA","I loveGod, people kids and grand children ,writing poetry and music",,FALSE,10,123,0,122,18,2018-02-16 14:43:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/964510651262451712/1611729004",,"http://pbs.twimg.com/profile_images/1354314665548009474/mdrEEAF6_normal.jpg"
"x870130246846107648","x1468108352785825795",2021-12-07 06:41:22,"MissPenisione","@Maveric55602697 @nzherald Totally agree, we put them into power. I'm not anti or pro-vax but I am anti mandate regarding vaccine passes, that expires in 6 months then another jab to extend it? Not keen on that.","Twitter Web App",184,"x1468103264407228418","x1352765549910974465","Maveric55602697",FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"x1352765549910974465 x14765253","Maveric55602697 nzherald","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MissPenisione/status/1468108352785825795","Shannan Penisione","","",,FALSE,6,56,0,556,220,2017-06-01 04:09:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/870130246846107648/1582946510",,"http://pbs.twimg.com/profile_images/870463265335267328/SlLm2q0T_normal.jpg"
"x1293100989625622529","x1468107937986064389",2021-12-07 06:39:43,"MelissaWatsonUK","@baheed75 @JoshBoswell @garysmith2301 @mrmarkdolan There's this as well - it's quite clear - vaccines work. 

I've save the Jpeg of the ""Vaccine Paradox"" for future use, very handy, however for some people being anti vaxxer is like joining a cult and nothing will sway them. https://t.co/y0mkjB2LNC","Twitter Web App",223,"x1467989491038179328","x584188950","baheed75",FALSE,FALSE,1,0,,,,,,,,"http://pbs.twimg.com/media/FF_EKLgXsAIonKl.jpg","https://t.co/y0mkjB2LNC","https://twitter.com/MelissaWatsonUK/status/1468107937986064389/photo/1","photo","http://pbs.twimg.com/media/FF_EKLgXsAIonKl.jpg","https://t.co/y0mkjB2LNC","https://twitter.com/MelissaWatsonUK/status/1468107937986064389/photo/1",,"x584188950 x216658267 x19090680 x117088433","baheed75 JoshBoswell garysmith2301 mrmarkdolan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MelissaWatsonUK/status/1468107937986064389","Melissawatson <U+0001F1EC><U+0001F1E7>","Northampton","I will take science over the opinions of randoms on twitter every day of the week. I only follow non twats.",,FALSE,407,19,0,1943,1100,2020-08-11 08:24:43,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1293108404014190592/IlS0hvXf_normal.jpg"
"x2741234156","x1468107669093289984",2021-12-07 06:38:39,"lifeafterkey","https://t.co/aNll89kwrT anti vaxx propaganda. 'Crying kids'","Twitter Web App",59,,,,FALSE,FALSE,0,0,,,,,"nzherald.co.nz/nz/auckland-gy…","https://t.co/aNll89kwrT","https://www.nzherald.co.nz/nz/auckland-gym-staying-open-without-checking-vaccine-passes-despite-police-warning/QNB7VTO4OUIR3B7VNSLCTTMOCU/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lifeafterkey/status/1468107669093289984","ShareThePai","","There's heaps of pai to go round, but will they share it?",,FALSE,250,15,11,10266,7125,2014-08-18 04:03:20,FALSE,,,,,"http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1397354272740634626/SHv0f4yo_normal.jpg"
"x4480731793","x1468107632581902337",2021-12-07 06:38:30,"JackieJHello1","@CAgovernor @GavinNewsom I have had vaccine 1 &amp; 2 &amp; booster. My anti vax neighbor was showing off the fake vaccine card he bought while in Mexico. WTF? @POTUS @PressSec @GavinNewsom @DatelineNBC @maddow @allinwithchris #California 
#COVID19","Twitter for iPhone",223,"x1467923374395445248","x38349184","CAgovernor",FALSE,FALSE,1,0,,,"California COVID19",,,,,,,,,,,,,"x38349184 x11347122 x1349149096909668363 x1349170292564905988 x11347122 x11856932 x16129920 x1286312880","CAgovernor GavinNewsom POTUS PressSec GavinNewsom DatelineNBC maddow allinwithchris","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JackieJHello1/status/1468107632581902337","Jackie Jackson","United States","It is during our darkest moments that we must focus to see the light.
<U+0001F30A>#TheResistance 
Don't Stop Believin'
#BlueWave2020 
<U+262E><U+FE0F><U+0001F499><U+0001F43E>",,FALSE,2609,4860,6,24420,46063,2015-12-07 00:57:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/4480731793/1559836387","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/696538410765279233/lOhHXJsG_normal.jpg"
"x2519314755","x1468107089432256512",2021-12-07 06:36:20,"wingnut00555","@CautiousLefty My own anti vax brother had a case of Hep B so bad he was ambulanced 50 miles to another hospital nearly airlifted to another and spent 5 days in a hospital. I asked if you could go back would you get the hep vaccine he said no that's poison.","Twitter for Android",242,"x1467935581128777731","x971176748166647809","CautiousLefty",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x971176748166647809","CautiousLefty","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/wingnut00555/status/1468107089432256512","Mike Lenox","Bay City, MI","",,FALSE,19,291,0,2455,985,2014-04-30 16:22:10,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1256039022352379905/eMtHHRDr_normal.jpg"
"x1462473313020694533","x1468106814197846021",2021-12-07 06:35:15,"TheFrankinn","No Covid vaccine has undergone the usual time frames, Phase I - Phase IV, independent testing protocols, violating the Nuremberg Code of 1947.

No ‘Novel’ Covid Vaccine has been proven to be Independently Studied &amp;  identified as 1. Safe &amp; 2. Effective. https://t.co/PLBlvd7VfX","Twitter for iPhone",285,,,,FALSE,FALSE,0,0,,,,,"anti-vaccines.com/history-of-vac…","https://t.co/PLBlvd7VfX","https://anti-vaccines.com/history-of-vaccine/nuremberg-code-of-1947/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheFrankinn/status/1468106814197846021","<U+0001F1FA><U+0001F1F8> The Frank <U+0001F1FA><U+0001F1F8>","LIBS, KMA","US Army veteran who’s here to fight for the Declaration of Independence, the Constitution and the Bill of Rights, which comprise America’s true identity.",,FALSE,427,428,0,691,873,2021-11-21 17:29:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1462473313020694533/1637599266",,"http://pbs.twimg.com/profile_images/1463537873148420105/87ssmIv2_normal.jpg"
"x1462473313020694533","x1468105983549390849",2021-12-07 06:31:57,"TheFrankinn","Nuremberg Code Article 6, section 3: 
“In no case should a collective community agreement or the consent of a community leader or other authority substitute for an individual’s informed consent.” https://t.co/PLBlvd7VfX","Twitter for iPhone",219,,,,FALSE,FALSE,0,0,,,,,"anti-vaccines.com/history-of-vac…","https://t.co/PLBlvd7VfX","https://anti-vaccines.com/history-of-vaccine/nuremberg-code-of-1947/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TheFrankinn/status/1468105983549390849","<U+0001F1FA><U+0001F1F8> The Frank <U+0001F1FA><U+0001F1F8>","LIBS, KMA","US Army veteran who’s here to fight for the Declaration of Independence, the Constitution and the Bill of Rights, which comprise America’s true identity.",,FALSE,427,428,0,691,873,2021-11-21 17:29:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/1462473313020694533/1637599266",,"http://pbs.twimg.com/profile_images/1463537873148420105/87ssmIv2_normal.jpg"
